id,cuisine,ingredients
35232,thai,"['thai basil', 'garlic', 'boneless skinless chicken breast halves', 'green curry paste', 'water chestnuts', 'baby corn', 'fresh ginger', 'shallots', 'coconut milk', 'pepper', 'lemon grass', 'salt', 'canola oil']"
43131,mexican,"['white rice', 'chicken broth', 'oil', 'salsa', 'green onions', 'cumin']"
17832,chinese,"['minced garlic', 'water chestnuts', 'mint sprigs', 'scallions', 'snow peas', 'sugar', 'honey', 'vegetable oil', 'seasoned rice wine vinegar', 'ground turkey', 'water', 'sesame oil', 'cilantro sprigs', 'corn starch', 'soy sauce', 'bibb lettuce', 'worcestershire sauce', 'gingerroot', 'cooked white rice']"
28881,french,"['rosemary', 'butter', 'thyme', 'chopped garlic', 'wine', 'fresh thyme leaves', 'garlic cloves', 'bay leaf', 'herbs', 'cornichons', 'chicken livers', 'streaky bacon', 'raisin bread', 'brioche bread', 'lardons']"
13386,mexican,"['grape tomatoes', 'flour tortillas', 'grated jack cheese', 'adobo sauce', 'pepper', 'green onions', 'garlic cloves', 'mango', 'peeled deveined shrimp', 'jalapeno chilies', 'beer', 'chopped cilantro', 'avocado', 'lime', 'salt', 'chipotle peppers']"
45390,mexican,"['pepper', 'jalapeno chilies', 'red pepper', 'salsa', 'lime juice', 'cooked chicken', 'purple onion', 'chopped cilantro', 'flour tortillas', 'lime wedges', 'salt', 'ground cumin', 'shredded cheddar cheese', 'guacamole', 'garlic', 'sour cream']"
39811,mexican,"['black pepper', 'large garlic cloves', 'onions', 'vegetable oil', 'rotisserie chicken', 'lime wedges', 'grated jack cheese', 'flour tortillas', 'salt']"
8703,southern_us,"['unsalted butter', 'all-purpose flour', 'kosher salt', 'baking powder', 'brown sugar', 'sweet potatoes', 'baking soda', 'buttermilk']"
14471,french,"['lemon slices', 'ice cubes', 'fresh lemon juice', 'lillet', 'sugar', 'soda water']"
40842,spanish,"['dry sherry', 'bird chile', 'pepper', 'salt', 'extra-virgin olive oil', 'tiger prawn', 'lemon', 'garlic cloves']"
48845,moroccan,"['food colouring', 'ground almonds', 'dates', 'walnut halves', 'powdered sugar', 'orange flower water']"
10297,mexican,"['cooking spray', 'old bay seasoning', 'and fat free half half', 'low-fat sour cream', 'butter', 'all-purpose flour', 'chopped cilantro fresh', 'dry white wine', 'diced tomatoes', 'medium shrimp', 'chipotle chile', 'condensed chicken broth', 'fresh oregano', 'sliced green onions']"
34662,brazilian,"['kosher salt', 'dijon mustard', 'sweet paprika', 'boneless skinless chicken breast halves', 'caraway seeds', 'ground black pepper', 'lime wedges', 'chopped cilantro', 'lager beer', 'peeled fresh ginger', 'garlic cloves', 'green bell pepper', 'unsalted butter', 'vegetable oil', 'onions']"
36852,italian,"['melted butter', 'potatoes']"
13175,mexican,"['large eggs', 'avocado', 'oil', 'all-purpose flour', 'kosher salt', 'panko breadcrumbs']"
25507,brazilian,"['eggs', 'whole milk', 'extra-virgin olive oil', 'garlic cloves', 'corn kernels', 'chicken breasts', 'all-purpose flour', 'cream cheese, soften', 'celery ribs', 'low sodium chicken broth', 'vegetable oil', 'Italian seasoned breadcrumbs', 'onions', 'pepper', 'green onions', 'salt', 'carrots']"
45304,italian,"['bread', 'chopped fresh thyme', 'chicken cutlets', 'garlic cloves', 'olive oil', 'purple onion', 'balsamic vinegar', 'arugula']"
22843,brazilian,"['tomatoes', 'roasted red peppers', 'long-grain rice', 'pepper', 'salt', 'chicken pieces', 'white wine', 'bay leaves', 'garlic cloves', 'clove', 'olive oil', 'beef broth', 'onions']"
45021,mexican,"['cooked turkey', 'cooking spray', 'shredded cheddar cheese', 'pumpkin purée', 'tomato sauce', 'taco seasoning mix', 'chipotle peppers', 'chicken bouillon granules', 'refried beans', 'whole wheat tortillas']"
929,southern_us,"['sugar', 'vanilla extract', 'butter', 'lemon juice', 'pastry shell', 'all-purpose flour', 'eggs', 'buttermilk', 'chopped pecans']"
7212,indian,"['tomato purée', 'ginger', 'cumin seed', 'spinach', 'paneer', 'onions', 'red chili powder', 'garlic', 'oil', 'garam masala', 'green chilies', 'ground turmeric']"
35436,greek,"['kosher salt', 'feta cheese', 'grated lemon zest', 'ground lamb', 'unsalted chicken stock', 'crushed tomatoes', 'cooking spray', 'oven-ready lasagna noodles', 'fresh rosemary', 'minced garlic', 'ground black pepper', 'chopped onion', 'extra lean ground beef', 'olive oil', 'part-skim ricotta cheese', 'flat leaf parsley']"
36578,thai,"['unsweetened coconut milk', 'vegetable oil', 'red bell pepper', 'boneless chicken skinless thigh', 'yellow curry paste', 'fresh basil', 'cilantro', 'onions', 'yukon gold potatoes', 'carrots']"
37555,british,"['raspberries', 'glace cherries', 'egg yolks', 'fresh raspberries', 'raspberry jam', 'milk', 'silver dragees', 'cornflour', 'biscuits', 'caster sugar', 'frozen raspberries', 'sponge cake', 'sliced almonds', 'sweet sherry', 'vanilla pods', 'whipping cream']"
3422,cajun_creole,"['low sodium chicken broth', 'smoked sausage', 'bay leaf', 'vegetable oil', 'rotisserie chicken', 'Tabasco Pepper Sauce', 'all-purpose flour', 'onions', 'green bell pepper', 'garlic', 'celery']"
44926,italian,"['grated parmesan cheese', 'fontina', 'pizza shells', 'sausage casings', 'oil']"
7933,brazilian,"['jalapeno chilies', 'chopped cilantro', 'olive oil', 'fresh lemon juice', 'hearts of palm', 'garlic cloves', 'white onion', 'xuxu', 'large shrimp']"
2101,italian,"['frozen mixed thawed vegetables,', 'ragu old world style pasta sauc', 'fettucine', 'loosely packed fresh basil leaves']"
27911,moroccan,"['ground cinnamon', 'green lentil', 'diced tomatoes', 'lamb', 'ground turmeric', 'water', 'vermicelli', 'purple onion', 'onions', 'eggs', 'ground black pepper', 'chopped celery', 'ground cayenne pepper', 'ground ginger', 'garbanzo beans', 'lemon', 'margarine', 'chopped cilantro fresh']"
12342,italian,"['asparagus', 'whole wheat spaghetti', 'all-purpose flour', 'truffle oil', '1% low-fat milk', 'garlic cloves', 'parmigiano reggiano cheese', 'butter', 'cream cheese', 'ground black pepper', 'cooking spray', 'salt', 'spaghetti']"
9593,mexican,"['vegetable oil cooking spray', 'zucchini', 'salt', 'tequila', 'sea scallops', 'purple onion', 'green beans', 'corn kernels', 'cauliflower florets', 'cilantro leaves', 'poblano chiles', 'triple sec', 'cilantro sprigs', 'carrots', 'fresh lime juice']"
31676,spanish,"['ground pepper', 'half & half', 'fat skimmed chicken broth', 'fresh chives', 'large eggs', 'chopped onion', 'roasted red peppers', 'salt', 'orange', 'potatoes', 'smoked trout']"
30519,italian,"['fresh parmesan cheese', 'bacon slices', 'olive oil', 'butternut squash', 'salt', 'ground black pepper', 'purple onion', 'swiss chard', 'castellane', 'chopped fresh sage']"
28236,italian,"['pasta sauce', 'wonton wrappers', 'parmesan cheese', 'mozzarella cheese', 'ricotta cheese', 'meat']"
12404,korean,"['fresh ginger', 'red pepper', 'soy sauce', 'sesame oil', 'salt', 'brown sugar', 'green onions', 'garlic', 'pepper', 'lean ground beef']"
16681,italian,"['ground black pepper', 'pear tomatoes', 'thyme sprigs', 'kosher salt', 'dry white wine', 'white wine vinegar', 'fresh rosemary', 'unsalted butter', 'extra-virgin olive oil', 'gaeta olives', 'yukon gold potatoes', 'turbot']"
13085,indian,"['eggs', 'fresh cilantro', 'salt', 'warm water', 'vegetable oil', 'sugar', 'active dry yeast', 'all-purpose flour', 'plain yogurt', 'garlic']"
10449,italian,"['pesto', 'arugula', 'sun-dried tomatoes', 'pinenuts', 'whole wheat pasta', 'goat cheese']"
5964,italian,"['tomato sauce', 'extra-virgin olive oil', 'grated parmesan cheese', 'red bell pepper', 'mozzarella cheese', 'ricotta', 'pasta', 'broccoli florets']"
30297,korean,"['water', 'medium-grain rice']"
3037,mexican,"['eggs', 'grating cheese', 'jalapeno chilies', 'freshly ground pepper', 'finely chopped onion', 'salt', 'tomatoes', 'vegetable oil', 'corn tortillas']"
19712,cajun_creole,"['andouille sausage', 'butter', 'garlic cloves', 'dried oregano', 'chicken broth', 'bay leaves', 'creole seasoning', 'ground cayenne pepper', 'tomato paste', 'chili', 'purple onion', 'ham', 'green bell pepper', 'green onions', 'long-grain rice', 'plum tomatoes']"
4400,greek,"['ground black pepper', 'extra-virgin olive oil', 'fresh oregano leaves', 'boneless skinless chicken breasts', 'garlic cloves', 'cherry tomatoes', 'lemon', 'cooking spray', 'salt']"
18009,,"['baking powder', 'eggs', 'all-purpose flour', 'raisins', 'milk', 'white sugar']"
28583,,"['sugar', 'egg yolks', 'corn starch', 'cream of tartar', 'bananas', 'vanilla wafers', 'milk', 'vanilla extract', 'toasted pecans', 'egg whites', 'light rum']"
41580,,"['sausage links', 'fennel bulb', 'fronds', 'olive oil', 'cuban peppers', 'onions']"
29752,,"['meat cuts', 'file powder', 'smoked sausage', 'okra', 'shrimp', 'andouille sausage', 'water', 'paprika', 'hot sauce', 'garlic cloves', 'browning', 'lump crab meat', 'vegetable oil', 'all-purpose flour', 'freshly ground pepper', 'flat leaf parsley', 'boneless chicken skinless thigh', 'dried thyme', 'white rice', 'yellow onion', 'ham']"
35687,,"['ground black pepper', 'salt', 'sausage casings', 'leeks', 'parmigiano reggiano cheese', 'cornmeal', 'water', 'extra-virgin olive oil']"
38527,,"['baking powder', 'all-purpose flour', 'peach slices', 'corn starch', 'heavy cream', 'lemon juice', 'unsalted butter', 'salt', 'white sugar']"
19666,,"['grape juice', 'orange', 'white zinfandel']"
41217,,"['ground ginger', 'white pepper', 'green onions', 'orange juice', 'sugar', 'Sriracha', 'vegetable oil', 'orange zest', 'chicken broth', 'sesame seeds', 'boneless skinless chicken breasts', 'corn starch', 'white vinegar', 'soy sauce', 'large eggs', 'garlic']"
28753,,"['diced onions', 'taco seasoning mix', 'all-purpose flour', 'chopped cilantro fresh', 'ground cumin', 'ground cinnamon', 'vegetable oil', 'bittersweet chocolate', 'chopped garlic', 'water', 'hot chili powder', 'boneless skinless chicken breast halves', 'shredded Monterey Jack cheese', 'chicken broth', 'Anaheim chile', 'cream cheese', 'dried oregano']"
22659,,"['eggs', 'cherries', 'dates', 'dark muscovado sugar', 'ground cinnamon', 'mixed spice', 'cake', 'vanilla extract', 'self raising flour', 'sultana', 'rum', 'raisins', 'prunes', 'glace cherries', 'butter', 'port']"
21749,,"['pasta', 'olive oil', 'crushed red pepper', 'cherry tomatoes', 'basil', 'ear of corn', 'mozzarella cheese', 'zucchini', 'salt', 'yellow squash', 'garlic']"
44967,,"['water', 'butter', 'ground sumac', 'ground lamb', 'ground cinnamon', 'grated parmesan cheese', 'all-purpose flour', 'onions', 'tomato paste', 'milk', 'red wine', 'feta cheese crumbles', 'penne', 'dried mint flakes', 'cayenne pepper', 'dried oregano']"
42969,,"['curry powder', 'ground cumin', 'chicken wings', 'chopped onion', 'ground ginger', 'large garlic cloves', 'plain yogurt', 'chopped cilantro fresh']"
44883,,"['pasta', 'marinara sauce', 'dried basil', 'chicken fingers', 'mozzarella cheese', 'salt', 'parmesan cheese']"
20827,,"['salt', 'custard powder', 'white sugar', 'eggs', 'margarine', 'self rising flour']"
23196,,"['vegetable oil cooking spray', 'egg whites', 'apricot nectar', 'eggs', 'papaya', 'french bread', 'fresh lime juice', 'skim milk', 'dried apricot', 'brie cheese', 'brown sugar', 'honey', 'salt']"
35387,,"['vanilla ice cream', 'banana liqueur', 'bananas', 'pineapple juice', 'chocolate syrup', 'whipped cream', 'coffee liqueur']"
33780,,"['molasses', 'hot sauce', 'baked beans', 'Grey Poupon Dijon Mustard', 'onions', 'bacon']"
19001,,"['chopped green chilies', 'sour cream', 'cheddar cheese', 'salt', 'white rice', 'ripe olives', 'water', 'grated jack cheese']"
16526,,"['cold water', 'chicken drumsticks', 'chicken thighs', 'chicken seasoning mix', 'salt', 'vegetable oil', 'all-purpose flour', 'eggs', 'buttermilk']"
42455,,"['bean threads', 'suet', 'fresh shiitake mushrooms', 'firm tofu', 'water', 'large eggs', 'japanese greens', 'sugar', 'mirin', 'napa cabbage', 'scallions', 'soy sauce', 'enokitake', 'beef tenderloin']"
47453,,"['water', 'ground turmeric', 'salt', 'long-grain rice', 'butter']"
42478,,"['kosher salt', 'bay leaves', 'brown lentils', 'parsnips', 'sherry vinegar', 'baking potatoes', 'olive oil', 'shallots', 'carrots', 'fat free less sodium chicken broth', 'ground black pepper', 'chopped celery']"
11885,,"['kosher salt', 'vegetable oil', 'shrimp', 'herbs', 'nuoc cham', 'ground turmeric', 'ground black pepper', 'scallions', 'mung bean sprouts', 'lettuce leaves', 'rice flour']"
16585,,"['arborio rice', 'olive oil', 'dry white wine', 'salt', 'brown butter', 'grated parmesan cheese', 'vegetable stock', 'smoked paprika', 'nutmeg', 'unsalted butter', 'shallots', 'garlic cloves', 'pepper', 'sweet potatoes', 'bacon', 'chopped fresh herbs']"
29639,,"['granny smith apples', 'bay leaves', 'apple cider', 'onions', 'clove', 'ground nutmeg', 'butter', 'salt', 'ground cinnamon', 'ground black pepper', 'turkey', 'low salt chicken broth', 'honey', 'apple cider vinegar', 'chopped celery']"
26245,,"['fish sauce', 'jalapeno chilies', 'scallions', 'lemongrass', 'basil', 'hot water', 'mint', 'lime', 'ginger', 'coriander', 'sugar', 'serrano peppers', 'garlic cloves']"
38516,,"['chicken wings', 'baking soda', 'rice vinegar', 'garlic cloves', 'honey', 'fine sea salt', 'scallions', 'toasted sesame seeds', 'fresh ginger', 'tamari soy sauce', 'oil', 'large egg whites', 'crushed red pepper flakes', 'apple juice', 'toasted sesame oil']"
47520,,"['parmigiano reggiano cheese', 'figs', 'cracked black pepper', 'mint leaves', 'prosciutto', 'extra-virgin olive oil']"
26212,,"['cheese sauce', 'macaroni and cheese dinner', 'shredded sharp cheddar cheese']"
23696,,"['kosher salt', 'serrano chile', 'tomatillos', 'avocado', 'garlic', 'white onion', 'cilantro leaves']"
14926,,"['asian eggplants', 'fresh ginger', 'basil leaves', 'garlic cloves', 'fresh coriander', 'roast', 'sauce', 'lime leaves', 'chicken stock', 'cherry tomatoes', 'mint leaves', 'green chilies', 'fresh pineapple', 'brown sugar', 'cooking oil', 'red curry paste', 'coconut milk']"
13292,,"['dulce de leche', 'pumpkin seeds', 'water', 'food colouring', 'wafer']"
27346,,"['sea salt', 'nori', 'hard-boiled egg', 'edamame', 'brown rice', 'toasted sesame seeds', 'green tea', 'ginger']"
1384,,"['honey', 'green onions', 'corn starch', 'shrimp tails', 'sesame seeds', 'coarse salt', 'soy sauce', 'fresh ginger', 'vegetable oil', 'ground cayenne pepper', 'minute rice', 'ground pepper', 'garlic']"
15959,,"['green bell pepper', 'diced tomatoes', 'chili powder', 'salt', 'water', 'white rice', 'vegetable oil', 'onions']"
42297,,"['fresh dill', 'beef stew meat', 'carrots', 'bay leaf', 'savoy cabbage', 'black pepper', 'beets', 'coarse kosher salt', 'canola oil', 'starchy potatoes', 'beef broth', 'sour cream', 'onions', 'tomato paste', 'red wine vinegar', 'garlic cloves', 'celery', 'allspice']"
46235,,"['ground pepper', 'garlic', 'cumin seed', 'potatoes', 'cilantro leaves', 'onions', 'garam masala', 'salt', 'ghee', 'eggs', 'wonton wrappers', 'green chilies', 'ground turmeric']"
21181,,"['tomato paste', 'garam masala', 'onions', 'curry powder', 'crushed garlic', 'water', 'ground black pepper', 'chicken', 'celery salt', 'olive oil', 'salt']"
9809,,"['black pepper', 'diced tomatoes', 'cayenne pepper', 'chopped parsley', 'chicken broth', 'fresh thyme leaves', 'smoked sausage', 'scallions', 'celery ribs', 'bay leaves', 'garlic', 'rice', 'medium shrimp', 'boneless chicken skinless thigh', 'red pepper', 'salt', 'lemon juice']"
22982,,"['turkey carcass', 'bay leaves', 'smoked sausage', 'onions', 'bell pepper', 'parsley', 'oil', 'pepper', 'green onions', 'salt', 'flour', 'garlic', 'celery']"
23120,,"['soy sauce', 'coarse salt', 'corn starch', 'light brown sugar', 'vegetable oil', 'orange juice', 'broccoli florets', 'round steaks', 'long grain white rice', 'ground pepper', 'rice vinegar', 'red bell pepper']"
26743,,"['unsalted butter', 'salt', 'water', 'blue cheese', 'dry white wine', 'freshly ground pepper', 'large eggs', 'all-purpose flour']"
12741,,"['red kidney beans', 'sugar', 'coriander seeds', 'garlic', 'corn starch', 'red chili powder', 'water', 'jalapeno chilies', 'salt', 'ground oregano', 'tomatoes', 'white onion', 'chuck roast', 'purple onion', 'chipotle chile powder', 'cheddar cheese', 'lime juice', 'bacon', 'thyme', 'ground cumin']"
7050,,"['ground black pepper', 'garlic cloves', 'dried oregano', 'capers', 'salt', 'albacore tuna in water', 'olive oil', 'anchovy fillets', 'arugula', 'boneless skinless chicken breasts', 'fresh lemon juice', 'canola mayonnaise']"
22437,,"['dried basil', 'green pepper', 'dried oregano', 'olive oil', 'roast beef', 'beef stock', 'roasted tomatoes', 'fresh basil', 'mushrooms', 'onions']"
14760,,"['olive oil', 'red bell pepper', 'saffron threads', 'ham', 'pimento stuffed green olives', 'hot spanish paprika', 'onions', 'arborio rice', 'low salt chicken broth', 'large shrimp']"
10649,,"['eggs', 'pepper', 'chili pepper flakes', 'all-purpose flour', 'warm water', 'active dry yeast', 'curry', 'onions', 'tumeric', 'water', 'butter', 'ground beef', 'bread crumbs', 'flour', 'salt']"
48065,,"['sugar', 'mint leaves', 'cilantro leaves', 'snappers', 'bawang goreng', 'okra', 'tomatoes', 'water', 'taro', 'beansprouts', 'fish sauce', 'tamarind juice', 'pineapple']"
39931,,"['jasmine rice', 'chicken stock', 'sesame oil', 'green onions', 'soy sauce', 'frozen peas']"
32935,,"['pepper', 'dry white wine', 'all-purpose flour', 'polenta', 'tomato paste', 'olive oil', 'chicken drumsticks', 'chicken thighs', 'dried basil', 'chicken breast halves', 'garlic cloves', 'dried oregano', 'oil cured olives', 'cooking spray', 'salt', 'plum tomatoes']"
40142,,"['long beans', 'pork belly', 'basil leaves', 'garlic', 'dried shrimp', 'fish sauce', 'lemongrass', 'cilantro root', 'green beans', 'green peppercorns', 'chiles', 'palm sugar', 'thai chile', 'galangal', 'kaffir lime leaves', 'kosher salt', 'shallots', 'krachai']"
19103,,"['chicken broth', 'plain yogurt', 'purple onion', 'mango', 'mayonaise', 'honey', 'fresh lime juice', 'roasted cashews', 'curry powder', 'salt', 'ground ginger', 'black pepper', 'boneless skinless chicken breasts', 'seedless red grapes']"
38267,,"['pepper', 'thai chile', 'eggplant', 'salt', 'olive oil', 'garlic', 'balsamic vinegar']"
30512,,"['dried basil', 'cooking spray', 'garlic cloves', 'romano cheese', 'prosciutto', 'crushed red pepper', 'part-skim mozzarella cheese', 'lasagna noodles, cooked and drained', 'fat free cream cheese', '1% low-fat cottage cheese', 'large eggs', 'tomato basil sauce']"
3324,,"['dark soy sauce', 'regular soy sauce', 'bean sauce', 'minced ginger', 'szechwan peppercorns', 'corn starch', 'extra firm tofu', 'dried shiitake mushrooms', 'canola oil', 'sugar', 'green onions', 'medium firm tofu']"
26197,,"['dry yeast', 'olive oil', 'warm water', 'salt', 'all-purpose flour', 'sugar', 'cooking spray']"
384,,"['dashi', 'orange zest', 'tangerine', 'shoyu', 'light soy sauce', 'salt', 'dried fish flakes', 'mirin']"
47230,,"['salmon fillets', 'cooking spray', 'vegetable oil', 'fermented black beans', 'low sodium soy sauce', 'minced garlic', 'rice wine', 'corn starch', 'sugar', 'peeled fresh ginger', 'crushed red pepper', 'fat free less sodium chicken broth', 'green onions', 'onion tops']"
39748,,"['ground black pepper', 'garlic', 'diced tomatoes in juice', 'chicken stock', 'cooked chicken', 'chopped onion', 'hot pepper sauce', 'salt', 'long grain white rice', 'green bell pepper', 'ground thyme', 'oil']"
41038,,"['sugar', 'whipping cream', 'powdered sugar', 'semisweet chocolate', 'large egg yolks', 'corn starch', 'slivered almonds', 'whole milk']"
24878,,"['cheddar cheese', 'large eggs', 'garlic cloves', 'masa harina', 'diced onions', 'vegetable oil spray', 'salt', 'canola oil', 'corn kernels', 'non-fat sour cream', 'corn tortillas', 'sugar', '2% reduced-fat milk', 'poblano chiles']"
42624,,"['eggs', 'garlic', 'ampalaya', 'salt', 'luke warm water', 'ground black pepper', 'onions', 'tomatoes', 'cooking oil']"
45706,,"['radishes', 'salt', 'red chili peppers', 'napa cabbage', 'pears', 'sugar', 'green onions', 'green chilies', 'water', 'garlic']"
8874,,"['salsa', 'taco seasoning', 'boneless skinless chicken breasts']"
23878,,"['diced onions', 'eggplant', 'crushed red pepper', 'red bell pepper', 'dried basil', 'paprika', 'long-grain rice', 'dried oregano', 'tomatoes', 'zucchini', 'chickpeas', 'celery', 'olive oil', 'vegetable broth', 'feta cheese crumbles']"
47234,,"['oil', 'spring roll wrappers', 'Velveeta']"
24075,,"['olive oil', 'cilantro', 'roasted peanuts', 'beansprouts', 'brown sugar', 'large eggs', 'rice vinegar', 'shrimp', 'fish sauce', 'zucchini', 'garlic', 'garlic chili sauce', 'ketchup', 'green onions', 'cayenne pepper', 'red bell pepper']"
46323,,"['water', 'ground black pepper', 'salt', 'fresh parsley', 'crushed tomatoes', 'grated parmesan cheese', 'carrots', 'onions', 'sausage casings', 'olive oil', 'dry white wine', 'bay leaf', 'canned low sodium chicken broth', 'light cream', 'garlic', 'cornmeal']"
22562,,"['garlic', 'shredded mozzarella cheese', 'mayonaise']"
11358,,"['fat free beef broth', 'ground pepper', 'beef tenderloin', 'water', 'cooking spray', 'garlic cloves', 'dried porcini mushrooms', 'fresh thyme', 'salt', 'olive oil', 'beaujolais', 'corn starch']"
9201,,"['tumeric', 'garam masala', 'dried chickpeas', 'ground cumin', 'tomatoes', 'olive oil', 'lemon', 'ground coriander', 'chat masala', 'fresh ginger', 'sea salt', 'onions', 'amchur', 'cayenne', 'green chilies']"
38620,,"['sundried tomato paste', 'thai basil', 'rice', 'onions', 'water', 'green onions', 'king prawns', 'pepper', 'mushrooms', 'garlic cloves', 'cherry tomatoes', 'butter', 'coconut milk']"
47638,,"['tapioca starch', 'cornflour', 'eggs', 'flaked coconut', 'sugar', 'butter', 'baking powder']"
21238,,"['cream', 'cinnamon', 'cumin seed', 'ground turmeric', 'clove', 'mushrooms', 'garlic', 'onions', 'tomatoes', 'chili powder', 'salt', 'cashew nuts', 'tandoori spices', 'ginger', 'cardamom']"
11053,,"['molasses', 'mirin', 'sake', 'sea scallops', 'button mushrooms', 'fresh ginger', 'worcestershire sauce', 'sugar', 'reduced sodium soy sauce', 'scallions']"
46602,,"['asafoetida', 'ginger', 'ghee', 'black pepper', 'rice', 'moong dal', 'salt', 'cashew nuts', 'curry leaves', 'water', 'cumin seed']"
13937,,"['mushroom caps', 'crushed red pepper', 'corn tortillas', 'serrano chile', 'avocado', 'jicama', 'garlic cloves', 'onions', 'ground cumin', 'cooking spray', 'salt', 'fresh lime juice', 'plum tomatoes', 'olive oil', 'colby jack cheese', 'poblano chiles', 'chopped cilantro fresh']"
21876,,"['large eggs', 'buttermilk', 'yellow corn meal', 'vegetable oil', 'ground pecans', 'chicken breast tenders', 'cajun seasoning', 'grated parmesan cheese', 'paprika']"
20798,,"['tomatoes', 'ground black pepper', 'english cucumber', 'leg of lamb', 'kosher salt', 'greek style plain yogurt', 'garlic cloves', 'marjoram', 'pita bread', 'rice vinegar', 'oil', 'onions', 'dried thyme', 'dill', 'corn starch', 'dried oregano']"
24381,,"['sugar', 'Shaoxing wine', 'salt', 'onions', 'white pepper', 'beef tenderloin', 'oyster sauce', 'soy sauce', 'sesame oil', 'scallions', 'dark soy sauce', 'cooking oil', 'garlic', 'corn starch']"
48178,,"['tomatoes', 'green peas', 'long grain white rice', 'skinless chicken pieces', 'squid', 'saffron', 'olive oil', 'garlic', 'large shrimp', 'mussels', 'paprika', 'red bell pepper']"
45832,,"['olive oil', 'kalamata', 'garlic cloves', 'fresh basil', 'white italian tuna in olive oil', 'salt', 'Italian bread', 'black pepper', 'watercress', 'rolls', 'flat leaf parsley', 'celery ribs', 'cannellini beans', 'purple onion', 'fresh lemon juice']"
27560,,"['minced garlic', 'cooking oil', 'Gochujang base', 'fresh spinach', 'fresh ginger', 'daikon', 'cucumber', 'low sodium soy sauce', 'roasted sesame seeds', 'sesame oil', 'scallions', 'lean ground pork', 'large eggs', 'rice vinegar']"
23247,,"['large eggs', 'shells', 'caster sugar', 'double cream', 'raspberry jam', 'butter', 'self rising flour', 'whipped cream']"
28975,,"['eggs', 'milk', 'pepper', 'all-purpose flour', 'vidalia onion', 'butter', 'water', 'Nu-Salt Salt Substitute']"
43230,,"['black pepper', 'lemon', 'salt', 'whole wheat breadcrumbs', 'fresh mint', 'egg whites', 'garlic', 'garlic cloves', 'cucumber', 'fresh parsley', 'olive oil', 'extra-virgin olive oil', 'tzatziki', 'feta cheese crumbles', 'cooked quinoa', 'fresh dill', 'baby spinach', 'fine sea salt', 'fresh lemon juice', 'greek yogurt', 'onions']"
9126,,"['shallots', 'plum tomatoes', 'garlic', 'fresh thyme leaves', 'Country Crock® Spread', 'grated parmesan cheese', 'panko breadcrumbs']"
13021,,"['dried thyme', 'garlic', 'cayenne pepper', 'red bell pepper', 'eggs', 'green onions', 'salt', 'shrimp', 'cooked white rice', 'tomatoes', 'ground black pepper', 'chopped celery', 'okra', 'bay leaf', 'green bell pepper', 'vegetable oil', 'all-purpose flour', 'hot water', 'onions']"
28194,,"['dark soy sauce', 'pineapple', 'chili powder', 'cilantro leaves', 'muscovado sugar', 'pork steaks', 'tomato purée', 'vegetable oil', 'chinese five-spice powder']"
25617,,"['lime', 'onions', 'ghee', 'cabbage', 'freshly ground pepper', 'Madras curry powder', 'kosher salt', 'ground beef']"
36125,,"['olive oil', 'pizza sauce', 'sausages', 'mozzarella cheese', 'grated parmesan cheese', 'goat cheese', 'fresh basil', 'zucchini', 'fresh oregano', 'pizza shells', 'mushrooms', 'oil']"
16454,,"['shredded cheddar cheese', 'salsa', 'green bell pepper', 'large flour tortillas', 'fresh tomatoes', 'garlic', 'taco seasoning mix', 'ground beef']"
1607,,"['soy sauce', 'shredded cabbage', 'stir fry noodles', 'onions', 'olive oil', 'garlic', 'carrots', 'white pepper', 'ginger', 'oyster sauce', 'brown sugar', 'vegetables', 'sauce', 'celery']"
38526,,"['chicken stock', 'mushrooms', 'cumin', 'pepper', 'onions', 'dried apricot', 'chicken thighs', 'ground ginger', 'salt', 'saffron']"
18755,,"['montreal steak seasoning', 'oil', 'flour', 'fat-free buttermilk', 'cube steaks', 'skim milk', 'salt']"
12035,,"['worcestershire sauce', 'fresh lemon juice', 'mushrooms', 'anchovy fillets', 'unsalted butter', 'heavy cream', 'onions', 'rotelle', 'fresh parsley leaves']"
16047,,"['olive oil', 'fresh lemon juice', 'black pepper', 'grated lemon zest', 'dried oregano', 'fat free less sodium chicken broth', 'garlic cloves', 'penne', 'zucchini', 'feta cheese crumbles']"
15419,,"['pesto', 'dried pasta', 'broccoli florets', 'salt', 'pinenuts', 'freshly grated parmesan', 'extra-virgin olive oil', 'lemon juice', 'black pepper', 'olive oil', 'crushed red pepper flakes', 'toasted pine nuts', 'pepper', 'grated parmesan cheese', 'garlic', 'shrimp']"
16971,,"['fresh tomatoes', 'red pepper', 'garlic cloves', 'chicken thighs', 'garam masala', 'green pepper', 'chillies', 'tumeric', 'salt', 'greek yogurt', 'tomatoes', 'vegetable oil', 'cumin seed', 'onions']"
31459,,"['eggs', 'unsalted butter', 'all-purpose flour', 'milk', 'vanilla extract', 'shortening', 'baking powder', 'white sugar', 'sesame seeds', 'salt']"
27888,,"['unsalted butter', 'all-purpose flour', 'whole milk', 'ground white pepper', 'finely chopped onion', 'grated nutmeg', 'salt']"
13900,,"['extra-virgin olive oil', 'water', 'bay leaves', 'kosher salt', 'polenta']"
12376,,"['soy sauce', 'ground cayenne pepper', 'garlic', 'boneless skinless chicken breast halves', 'curry powder', 'fresh lime juice', 'peanut butter']"
